TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
02:00,1708.22,699.29,304.7,582.44,91.12,14.44
04:00,1632.21,666.22,281.35,563.33,91.17,14.79
06:00,2623.4,1149.43,485.83,832.96,100.56,27.77
08:00,3515.68,1486.51,740.77,1094.31,127.82,32.37
10:00,3828.6,1591.29,767.48,1250.02,148.62,27.33
12:00,3699.3,1494.82,768.13,1225.21,149.16,23.58
14:00,3301.37,1335.73,696.29,1071.5,145.85,20.41
16:00,3186.67,1285.04,658.12,1054.02,148.03,19.47
18:00,3574.45,1457.95,787.06,1131.43,146.52,27.59
20:00,3195.02,1330.38,677.06,1002.16,128.27,25.26
22:00,2613.6,1114.59,529.05,812.34,111.58,21.23
00:00,2058.42,844.28,408.47,672.76,97.49,15.54
02:00,1736.82,701.55,322.12,591.64,90.5,14.45
04:00,1696.96,704.07,297.96,575.07,89.07,14.9
06:00,2531.5,1115.62,463,800.8,98.18,26.41
08:00,3435.3,1462.75,713.68,1070.17,123.75,32.29
10:00,3743.1,1541.05,746.8,1244.28,148.16,27.28
12:00,3637.34,1475.48,745.14,1210.35,148.91,23.65
14:00,3287.29,1313.21,698.82,1077.03,145.11,20.97
16:00,3243.34,1287.93,665.15,1077.09,146.56,20.82
18:00,3562.55,1458.15,763.94,1133.76,145.86,27.1
20:00,3208.35,1359.56,658.42,1010.6,127.12,24.97
22:00,2596.43,1107.97,515.17,815.24,112.89,20.63
00:00,2052.7,825.94,399.47,692.17,97.07,15.24
02:00,1757.98,698.91,326.9,609.75,91.51,14.54
04:00,1701.09,701.57,299.12,580.13,89.06,14.89
06:00,2615.16,1148.33,492.33,822.98,100.2,28.75
08:00,3643.62,1539.32,778.01,1132.08,126.25,32.34
10:00,3916.89,1601.76,795.1,1306.38,149.51,27
12:00,3856.43,1530.77,813.23,1299.88,151.86,24.06
14:00,3364.96,1329.83,705.15,1127.85,146.16,21.51
16:00,3235.99,1278.24,659.18,1100.24,146.59,20.92
18:00,3600.64,1456.72,762.64,1170.94,147.13,26.89
20:00,3209.21,1335.47,668.65,1031.53,128.18,24.42
22:00,2611.35,1119.53,521.86,812.1,111.39,20.26
00:00,2075.23,842.94,406.54,690.79,98.27,15.2
02:00,1764.79,707.81,324.74,611.39,90.27,14.3
04:00,1714.03,710.63,305.59,583.27,88.8,14.63
06:00,2457.86,1075.41,460.18,779.41,96.5,22.79
08:00,3317.72,1408.55,696.87,1037.06,114.13,28.81
10:00,3659.48,1579.96,759.33,1132.07,127.1,26.62
12:00,3519.32,1491.09,745.16,1093.91,129.92,22.68
14:00,3111.71,1302.77,671.84,963.26,122.17,18.63
16:00,3030.61,1259.02,664.68,937.57,122.05,17.52
18:00,3323.17,1426.41,718.67,989.79,131.65,25.62
20:00,3077.07,1344.14,660.08,897.44,121.16,23.84
22:00,2592,1132.18,536.75,770.91,109.21,20.16
00:00,2101.09,874.96,418.97,676.9,97.1,15.24
02:00,1830.82,749.18,349.58,618.32,81.8,14.15
04:00,1748.34,733.59,320.79,588.85,79.35,14.44
06:00,2182.14,956.83,403.87,694.29,85.3,19.62
08:00,3150.9,1355.46,627.89,1000.53,108.54,27.5
10:00,3720.84,1589.22,742.22,1209.34,120.04,26.31
12:00,3729.68,1577.4,754.25,1225.48,115.96,21.75
14:00,3222.48,1356.71,654.93,1057.03,108.33,18.08
16:00,2969.54,1211.37,616.1,988.1,107.69,17.98
18:00,3286.05,1343.89,678.86,1073.8,126.12,25.61
20:00,2989.27,1276.04,590.93,944.2,120.11,23.8
22:00,2523.77,1087.08,489.5,796.09,107.36,19.77
00:00,2070.77,847.49,394.81,702.07,90.18,14.92
02:00,1800.61,722.2,331.53,633.03,81.01,14.27
04:00,1769.4,724.4,317.89,617.65,78.14,14.52
06:00,2628.75,1177,471.2,834.62,93.47,27.98
08:00,3452.6,1507.2,668.79,1072.77,127.52,31.1
10:00,3714.67,1543.62,724.41,1221.97,151.95,25.01
12:00,3625.35,1478.8,711.72,1219.42,158.33,22.58
14:00,3187.41,1288.11,671.48,1014.27,163.33,20.08
16:00,3149.36,1232.87,633,1071.44,163.22,19.62
18:00,3451.97,1413.55,712.44,1110.12,151.28,26.67
20:00,3167.1,1331.17,630.32,1019.19,132.4,24.92
22:00,2632.53,1125.23,527.37,838.08,109.44,20.51
00:00,2135.63,897.49,404.88,703.7,93.36,15.41
02:00,1857.79,782.68,334.75,625.22,83.34,14.38
04:00,1823.17,785.89,314.41,608.03,82.74,14.78
06:00,2685.67,1188.8,500.75,847.62,94.62,28.82
08:00,3541.71,1480.67,747.93,1125.5,132.68,32.34
10:00,3830.67,1532.14,768.18,1309.17,159.24,26.4
12:00,3571.71,1409.2,732.14,1238.89,147.47,22.45
14:00,3223.69,1285.85,651.52,1094.87,140.41,19.39
16:00,3098.54,1222.4,606.36,1104.57,138.29,20.14
18:00,3522.97,1464.26,678.89,1135.28,153.72,27.3
20:00,3155.28,1344.32,614.1,1015.76,128.73,25.37
22:00,2611.75,1117.38,507.93,832.26,107.39,21.04
00:00,2031.04,827.65,381.23,695.48,92.9,15.61
02:00,1709.99,694.49,295.7,609.28,79.94,14.5
04:00,1662.27,689.78,277.09,581.3,83.22,15.06
06:00,2595.3,1145.65,467.1,822.78,99.03,28.8
08:00,3542.23,1520.75,718.81,1103.19,132.08,33.05
10:00,3845.57,1593.86,760.38,1257.38,163.68,27.16
12:00,3618.12,1453.35,724.08,1220.6,162.2,23.01
14:00,3231.04,1282.02,651.23,1089.51,152.76,20.6
16:00,3215.86,1276.21,641.27,1092.5,155.18,19.69
18:00,3595.04,1476.74,733.84,1167.19,155.98,27.28
20:00,3200.36,1354.79,640.55,1028.21,123.09,26.31
22:00,2599.57,1107.98,515.19,817.16,112.24,21.89
00:00,2024.95,826.86,390.85,684.2,87.21,15.88
02:00,1722.38,699.97,311.25,595.8,84.07,15.01
04:00,1673.18,696.67,292.19,570.75,80.06,15.38
06:00,2576.59,1139.75,472.07,813.26,98.18,28.92
08:00,3508.36,1484.82,712.3,1105,132.57,32.33
10:00,3810.84,1554.35,746.35,1284.12,162.09,27.92
12:00,3614.78,1461.64,740.03,1202.63,150.15,23.34
14:00,3240.94,1285.75,665.58,1097.75,147.63,20.29
16:00,3178.04,1235.5,632.68,1092.97,165.42,20.52
18:00,3629.44,1466.33,734.68,1177.85,178.73,27.93
20:00,3236.56,1342.37,630.67,1060.16,145.93,26.35
22:00,2609.58,1111.66,493.48,825.35,133.12,21.78
00:00,2152.36,866.96,407.7,730.3,108.35,16.11
02:00,1747.55,715.94,314.17,591.51,94.21,15.24
04:00,1674.55,701.73,287.12,561.57,92.67,15.69
06:00,2594.26,1155.46,487.89,787.33,109.51,29.43
08:00,3611.28,1548.26,766.35,1078.24,149.66,34.24
10:00,4029.45,1652.7,810.7,1325.73,172.79,28.85
12:00,3826.59,1534.61,793.07,1263.62,175.75,24.17
14:00,3316.93,1291.33,685.57,1121.2,169.85,20.89
16:00,3219.9,1279.26,640.79,1087.61,164.28,20.73
18:00,3602.25,1448.34,734.8,1179.98,169.83,28.37
20:00,3192.34,1329.41,617.14,1028.29,159.02,26.65
22:00,2583.77,1102.74,491.65,816.68,126.26,21.83
00:00,2050.91,829.04,389.48,693.62,103.11,16.19
02:00,1739.32,696.92,311.55,607.77,91.65,14.86
04:00,1669.04,691.36,283.07,573.56,90.09,15.48
06:00,2302.46,1002.43,418.53,734.93,100.3,24.39
08:00,3365.47,1429.54,703.16,1036.39,135.31,30.46
10:00,3833.58,1636.98,809.1,1191.28,131.5,29.28
12:00,3670.15,1543.74,808.49,1132.36,126.59,23.41
14:00,3087.74,1294.64,664,957.48,123.67,18.64
16:00,2982.37,1263.19,644.7,915.33,119.67,18.4
18:00,3388.66,1439.32,747.35,1004.66,135.32,27.46
20:00,3055.89,1357.99,629.47,888.39,125.25,26.39
22:00,2518.82,1129.81,497.12,733.69,112.17,22.11
00:00,1963.11,833.69,396.62,620.08,88.88,16.95
02:00,1662.3,699.61,312.49,535.15,83.29,15.83
04:00,1595,681.93,287.99,513.67,80.82,16.16
06:00,2086.8,919.39,397.47,640.9,87.46,21.28
08:00,3169.95,1357.47,665.6,973.52,110.7,29.28
10:00,3802.94,1600.13,774.25,1251.05,119.95,29.05
12:00,3788.21,1545.42,804.24,1262.59,112.91,23.92
14:00,3188.01,1294.15,681.74,1049.35,109.8,19.69
16:00,2871.81,1131.9,598.4,986.8,108.43,18.9
18:00,3209.74,1315.57,662.78,1038.44,129.22,27.27
20:00,3067.46,1288.79,614.48,975.71,132.47,26.87
22:00,2689.23,1134.54,550.09,843.56,117.3,22.96
00:00,2207.26,886.73,455.01,738.73,91.88,17.02
02:00,1948.13,761.46,392.6,675.49,83.14,15.92
04:00,1923.68,771.63,380.58,656.6,80.37,16.25
06:00,2731.05,1191.42,525.95,859.79,96.74,31.17
08:00,3587.69,1557.92,725.53,1114.5,136.02,36.34
10:00,3750.71,1588.38,692.96,1231.07,155.93,30.24
12:00,3710.74,1478.11,738,1264.02,158.66,25.89
14:00,3215.76,1293.55,635.85,1079.5,157.24,22.15
16:00,3148.51,1260.17,613.1,1076.39,146.83,22.25
18:00,3529.35,1491.35,685.83,1130,157.86,30.61
20:00,3214.63,1387.41,609.59,1024.57,132.68,30.08
22:00,2645.43,1157.76,507.91,814.5,115.29,24.93
00:00,1997.78,823.4,376.33,667.83,97,17.58
02:00,1678.91,682.62,296.83,581.17,86.2,16.29
04:00,1648.76,689.19,284.15,558.21,85.17,16.86
06:00,2673.11,1185.04,489.47,842.33,100.76,32.16
08:00,3664.47,1589.34,744.16,1119.31,139.42,37.36
10:00,3942.39,1635.84,727.62,1339.13,169.13,32.56
12:00,3738.42,1513.84,711.44,1286.38,162.08,27.27
14:00,3245.6,1297.44,628.92,1111.39,153.52,23.42
16:00,3139.37,1227.58,578.33,1118.39,165.26,23.12
18:00,3636.35,1521.65,680.73,1200.44,161.13,30.79
20:00,3245.24,1386.93,609.07,1044.33,143.41,30.69
22:00,2668.04,1155.83,504.39,849.95,107.3,25.21
00:00,2012.41,825.86,370.31,682.2,97.04,17.88
02:00,1668.87,684.63,282.25,582.91,86.5,16.53
04:00,1638.25,696.09,267.25,557.98,84.02,17.11
06:00,2645.54,1180.58,469.79,839.76,98.84,31.38
08:00,3764.04,1598.48,761.63,1185.65,144.9,38.32
10:00,4057.8,1690.44,798.11,1340.12,159.98,33.48
12:00,3651.67,1458.29,739.6,1235.61,154.08,26.59
14:00,3174.44,1289.71,629.42,1049.12,155.45,23.73
16:00,3080.38,1222.83,594.15,1057.34,153.4,23.41
18:00,3642.8,1472.59,769.18,1176.24,162.42,31.78
20:00,3101.62,1341.57,604.67,1007.25,135.46,31.06
22:00,2594.3,1125.79,492.56,809.41,116.15,26
00:00,1965.97,810.52,366.35,657.04,94.72,18.82
02:00,1632.5,667.46,283.15,563.78,85.44,17.51
04:00,1681.13,699.66,286.47,574.39,83.99,18.05
06:00,2486.43,1120.04,433.68,772.95,99.1,33.61
08:00,3552.38,1543.95,710.55,1085.41,139.66,39.15
10:00,3733.72,1576.89,714.54,1212.7,163.25,33.02
12:00,3582.45,1457.65,687.89,1214.67,161.25,26.9
14:00,3123.97,1230.61,617.66,1072.54,151.94,23.74
16:00,3086.61,1240.43,580.04,1065.86,148.97,23.94
18:00,3508.3,1443.92,702.73,1142.6,153.87,32.26
20:00,3189.63,1374.96,611.8,996.31,144.07,32.26
22:00,2611.17,1148.69,485.29,805.46,113.65,27.21
00:00,1971.41,812.51,365.5,659.84,99.86,19.27
02:00,1627.8,663.62,273.29,569.88,87.61,17.87
04:00,1593.14,671.76,259.41,543.31,85.18,18.37
06:00,2563.04,1150.2,453.35,800.24,101.36,33.12
08:00,3718.65,1596.33,766.43,1138.23,142.58,40.5
10:00,3996.12,1677.66,779.17,1307.12,151.85,35.5
12:00,3782.2,1528.77,770.41,1255.64,163.08,28.62
14:00,3202.07,1258.04,638.48,1091.06,163.44,24.91
16:00,3120.45,1240.51,606.97,1069.46,154.44,23.23
18:00,3688.64,1503.79,761.21,1179.02,167.1,31.94
20:00,3309.74,1395.28,648.59,1058.74,134.8,31.92
22:00,2799.54,1198.37,539.7,888.28,121.38,27.19
00:00,2186.13,884.44,422.25,739.04,99.52,20.13
02:00,1872.01,750.44,347.09,647.01,88.46,17.94
04:00,1824.35,751.2,331.15,620.7,85.66,18.31
06:00,2464.2,1074.74,449.71,786.1,94.92,27.46
08:00,3520.82,1522.46,736.91,1064.51,126.29,37.53
10:00,4002.53,1731.33,835.15,1209.22,150.16,34.68
12:00,3748.35,1592.08,781.14,1166.01,147.99,27.86
14:00,3215.73,1334.96,706.5,986.79,134.83,22.05
16:00,3112.4,1291.77,671.39,966.81,131.11,21.16
18:00,3514.07,1505.95,772.97,1027.37,141.09,31.29
20:00,3156.4,1382.64,654.08,926.61,135.36,31.14
22:00,2704.62,1193.05,551.64,790.94,116.59,27.01
00:00,2096.83,902.8,413.91,636.07,105.78,20.2
02:00,1767.74,735.58,339.83,564.44,91.96,18.34
04:00,1697.17,725.58,311.36,538.76,86.56,18.6
06:00,2187.03,951.13,423.38,672.61,94.83,24.73
08:00,3318.74,1419.08,690.49,1020.51,123.5,33.4
10:00,4042.74,1695.27,827.44,1318.81,125.87,33.3
12:00,3976.62,1617.07,844.56,1313.56,133.1,26.72
14:00,3326.21,1353.91,701.95,1091.19,122.23,21.75
16:00,2980.37,1187.86,617.39,1009.48,116.93,20.99
18:00,3337.01,1365.71,714.82,1048.8,144.04,31.07
20:00,3103.56,1316.69,621.57,963.93,132.25,31.09
22:00,2658.98,1148.63,532.48,803.43,125.61,27.12
00:00,2029.84,827.02,402.81,656.52,105.1,19.43
02:00,1728.69,700.66,324.53,577.5,90.93,17.85
04:00,1682.86,695.53,305.66,557.36,89.81,18.45
06:00,2665.81,1173.76,503.71,823.98,105.57,33.46
08:00,3765.74,1636.3,753.1,1132.45,150.54,40.11
10:00,4096.18,1712.51,797.94,1327.16,183.98,35.22
12:00,3837.85,1560.72,755.8,1287.42,168.82,30.01
14:00,3384.76,1342.4,676.87,1131.34,174.19,27.05
16:00,3315.69,1337.69,621.03,1139.54,161.01,26.75
18:00,3684.48,1524.95,713.18,1186.24,179.99,34.17
20:00,3310.81,1430.44,623.26,1043.42,148.31,33.95
22:00,2782.55,1214.39,527.79,857.39,128.91,28.07
00:00,2070.33,855.82,380.33,684.73,106.45,20.42
02:00,1696.79,687.97,290.89,589.82,93.35,18.24
04:00,1639.3,686.98,269.76,556.84,92.66,18.9
06:00,2652.89,1181.04,469.35,832.39,110.18,34.88
08:00,3860.7,1653.03,791.58,1178.95,160.66,39.76
10:00,4149.36,1736.98,795.44,1368.32,187.38,36.61
12:00,3937.04,1595.66,775.3,1321.55,172.78,30.89
14:00,3354.36,1335.4,664.71,1128.85,167.09,26.07
16:00,3268.01,1303.95,616.02,1126.73,162.02,26.78
18:00,3715.58,1528.83,709.25,1215.84,177.38,34.42
20:00,3394.13,1439.74,646.53,1090.91,152.88,35.34
22:00,2840.33,1250.12,528.68,875.24,130.01,29.3
00:00,2070.47,848.71,366.82,703.93,109.5,20.86
02:00,1699.12,698.97,275.24,594.19,95.73,19.02
04:00,1652.35,703.06,257.06,560.83,96.25,19.4
06:00,2714.87,1209.61,472.6,857.02,111.69,33.16
08:00,3979.63,1728.2,775.87,1221.67,173.09,43.82
10:00,4338.71,1817.59,856.85,1377.42,210.16,37.84
12:00,4036.96,1607.62,811.38,1345.15,202.02,32.41
14:00,3256.27,1298.67,629.07,1083.81,193.23,27.21
16:00,3411.48,1338.77,683.33,1137.51,191.42,28.1
18:00,3776.69,1566.48,751,1202.91,184.86,35.88
20:00,3401.35,1466.09,643.14,1055.75,170.39,35.57
22:00,2859.42,1251.25,535.54,881.37,133.15,29.59
00:00,2095.88,869.77,380.82,691.15,113.39,20.81
02:00,1700.27,695.71,288.39,582.09,98.7,19.13
04:00,1667.82,701.58,271.48,563.15,96.14,19.66
06:00,2675.68,1175.14,482.06,842.97,115.73,34.38
08:00,3876.7,1655.85,788.27,1192.18,160.53,42.95
10:00,4288.1,1806.37,805.43,1396.14,204.23,40.16
12:00,3932.42,1557.23,775.21,1330.82,202.9,33.53
14:00,3231.07,1273.82,622.52,1082.09,192.95,28.85
16:00,3320.67,1311.61,650,1119.53,177.6,28.49
18:00,3789.88,1560.53,754.39,1217.79,170.48,35.38
20:00,3461.86,1478.97,655.84,1087.67,156.81,36.13
22:00,2864.32,1236.25,542.66,892.32,135.9,30.02
00:00,2115.3,868.67,387.61,706.72,110.65,21.56
02:00,1724.96,706.74,288.5,593.06,97.97,19.86
04:00,1668.78,697.17,270.3,568.28,95.32,20.2
06:00,2719.05,1197.34,488.1,858.4,114.48,34.41
08:00,4055.74,1749.79,825.36,1226.48,168.44,44.93
10:00,4574.06,1885.15,910.46,1471.27,219.36,40.79
12:00,4334.53,1739.91,901.06,1425.26,194.85,34.32
14:00,3649.97,1458.04,747.77,1200.05,180.42,29.44
16:00,3439.08,1329.19,677.51,1175.52,178.02,28.22
18:00,3748.03,1502.76,739.82,1249.01,184.75,36.13
20:00,3492.86,1429.98,748.92,1079.54,156.66,35.44
22:00,2895.88,1241.16,537.36,931.05,130.43,30.06
00:00,2180.88,817.04,549.51,657.76,114.82,21.15
02:00,1760.45,628.23,448.29,556.94,90.82,19.46
04:00,1692.27,659.37,358.57,541.82,94.85,19.75
06:00,2527,1052.12,542.04,768.88,111.19,29.09
08:00,3731.92,1550.85,821.3,1140.6,144.13,40.02
10:00,4258.14,1793.9,936.82,1281.03,162.21,37.38
12:00,3936.22,1654.95,806.4,1237.07,163.56,31.14
14:00,3319.65,1404.22,689.4,1028.42,141.03,25.04
16:00,3137.32,1295.56,653.77,994.72,140.11,23.37
18:00,3563.93,1526.94,749.78,1064.75,152.21,32.93
20:00,3231.92,1426.87,633.42,956.41,151.87,33.1
22:00,2761.46,1222.13,543.64,808.54,131.91,29.02
00:00,2068.25,876.4,403.85,633.35,109.72,21.48
02:00,1677.3,699.01,320.31,528.04,95.37,19.51
04:00,1612.31,684.34,297.55,504.15,91.57,19.36
06:00,2157.59,933.03,422.05,654.92,102.14,25.48
08:00,3375.94,1414.36,679.92,1081.16,124.69,34.55
10:00,4137.56,1718.43,827.31,1390.29,134.15,34.41
12:00,4069,1669.61,839,1366.57,129.94,25.18
14:00,3404.04,1388.71,703.73,1132.41,123.85,23.03
16:00,2955.46,1171.29,593.89,1017.27,119.64,22.05
18:00,3326.37,1380.71,690.89,1053.19,143.76,31.01
20:00,3095.96,1308.52,606.13,978.32,142.18,31.56
22:00,2671.2,1174.52,494.85,816.85,127.63,27.21
00:00,2018.49,838.1,386.1,643.32,107.81,20.55
02:00,1658.79,669.61,304.32,554.4,95.25,18.96
04:00,1581.79,659.3,286.19,512.07,91.46,19.06
06:00,2178.35,943.87,405.44,684.52,99.78,24.76
08:00,3494.32,1480.06,686.91,1125.07,128.37,34.55
10:00,4320.45,1825.3,809.88,1465.66,137.35,33.91
12:00,4151.88,1738.54,779.55,1433.1,133.5,27.72
14:00,3480.17,1449.28,668.33,1184.59,122.89,22.03
16:00,3148.88,1267.91,587.23,1133.75,118.9,21.62
18:00,3583.32,1483.26,700.44,1188.28,141.98,31.78
20:00,3263.64,1376.55,626.17,1056.32,141.38,32.29
22:00,2763.73,1194.4,527.06,859.94,128.05,27.82
00:00,2069.7,833.65,404.5,683.4,107.46,20.51
02:00,1703.67,681.77,309.05,585.99,94.19,18.72
04:00,1655.39,678.01,288.26,559.94,92.53,19.18
06:00,2598.14,1139.37,465.22,812.91,107.45,30.45
08:00,3889.15,1675.56,764.53,1210.77,155.22,42.57
10:00,4383.13,1861.55,827.16,1429.2,184.51,43.23
12:00,4085.43,1598.96,804.51,1427.05,183.02,33.04
14:00,3577.05,1375.38,709.07,1260.22,172.51,25.9
16:00,3478.49,1360.37,658.27,1211.99,167.91,25.99
18:00,3802.19,1564.88,720.13,1259.56,173,33.16
20:00,3415.75,1439.64,627.36,1110.71,153.29,33.54
22:00,2849.46,1221.01,545.8,889.16,135.97,28.03
00:00,2104.6,844.47,396.2,701.97,119.05,20.05
02:00,1707.74,686.65,317.5,559.05,109.99,18.35
04:00,1648.28,680.25,287.99,534.18,108.16,18.59
06:00,2604.08,1157.2,473.27,799.83,119.03,29.42
08:00,3935.89,1700.15,797.36,1207.78,149.9,43.31
10:00,4489.3,1948.9,881.96,1381.48,189.11,45.2
12:00,4244.98,1767.94,810.68,1407.44,183.59,36.96
14:00,3637.05,1472.15,708.94,1213.96,177.03,29.57
16:00,3519.25,1409.59,676.01,1196.74,175.52,28.32
18:00,3904.84,1635.77,746.74,1276.53,171.36,37.28
20:00,3617.28,1556.12,679.76,1158.76,152.23,36.72
22:00,2996.55,1314.71,566.93,920.89,135.46,30.36
00:00,2150.01,896.27,397.68,695.09,118.49,22.03
02:00,1741.34,722.76,297.57,574.13,110.1,20.24
04:00,1667.47,706.92,282.32,534.8,108.69,20.12
06:00,2594,1152,467.8,801.18,117.91,30.31
08:00,3914.94,1699.58,779.23,1210.47,149.78,45.99
10:00,4514.87,1923.91,858.97,1444.53,187.93,45.9
12:00,4198.75,1745.58,813.37,1384.61,178.3,37.29
14:00,3636.44,1474.69,730.58,1199.09,167.51,30.09
16:00,3544.23,1440.07,680.09,1191.81,170.13,29
18:00,3677.52,1493.83,709.31,1220.59,182.32,36.59
20:00,3450.63,1447.32,661.94,1126.06,146.66,36.67
22:00,3061.5,1331.68,603.48,949.32,108.56,32.16
00:00,2179.82,937.31,422.25,707.54,69.29,25.68
02:00,1748.16,758.33,333.25,587.96,27.82,24.19
04:00,1684.49,753.48,302.77,562.83,25.51,24.36
06:00,2617.08,1191.53,488.49,830.92,41.24,31.86
08:00,4061.67,1749.64,886.93,1271.77,80.69,41.88
10:00,4815.42,2030.33,957.33,1566.49,143.97,45.92
12:00,4671,1961.54,918.34,1544.5,151.95,40.49
14:00,3844.27,1567.19,781.97,1291.26,134.75,31.24
16:00,3606.81,1483.74,677.8,1248.52,132.76,29.74
18:00,4013.47,1691.29,781.39,1321.65,127.6,36.74
20:00,3624.63,1581.52,679.59,1175.29,117.82,36.01
22:00,3076.04,1362.62,568.94,975.61,107.32,31.17
00:00,2244.43,954.22,403.06,745.78,100.71,21.92
02:00,1786.5,745.04,298.71,612.24,93.84,19.71
04:00,1686.67,725.41,270.76,561.7,92.77,20.01
06:00,2417.71,1070.18,418.59,777.7,98.68,27.79
08:00,3841.29,1669.06,758.35,1222.93,115.34,39.08
10:00,4367.57,1943.54,851.9,1360.8,132.46,40.69
12:00,4233.8,1864.93,866.56,1294.61,132.14,35.36
14:00,3564.87,1527.48,755.06,1101.11,120.63,26.85
16:00,3330.27,1391.03,717.22,1055.74,120.95,26.19
18:00,3704.97,1590.7,785.68,1097.61,160.12,35.67
20:00,3412.36,1489.18,683.82,1018.54,152.83,35.51
22:00,2961.39,1284.68,600.63,875.35,139.06,30.7
00:00,2165.66,912.78,439.96,648.39,120.15,22.38
02:00,1706.12,713.55,325.46,521.52,109.91,19.94
04:00,1622.32,691.39,295.82,493.61,105.25,19.85
06:00,2108.76,908.32,413.74,630.77,111.17,25.66
08:00,3418.89,1450.77,698.27,1072.59,129.87,34.87
10:00,4374.78,1870.7,878.35,1402.81,142.59,39.42
12:00,4483.38,1899.06,926.53,1434.1,145.35,35.78
14:00,3813.38,1565.35,784.52,1255.28,142.43,29.26
16:00,3360.23,1352.81,691.4,1116.51,139.71,27.77
18:00,3701.47,1568.75,808.4,1100.1,151.74,37.38
20:00,3485.69,1487.07,745.86,1038.17,150.63,36.22
22:00,2946.68,1266.77,596.92,889.3,141.08,30.49
00:00,2335.5,992.57,426.83,725.61,143.74,24.6
02:00,1777.92,734.9,291.39,578.61,134.59,21.68
04:00,1719.73,738.41,267.07,541.64,134.36,21.87
06:00,2443.89,1053.99,435.86,755.39,143.54,31.89
08:00,4227.21,1772.98,835.74,1346.35,185.74,46.13
10:00,5089.35,2179.97,953.06,1625.16,231.85,50.97
12:00,4950.02,2046.3,960.29,1598.25,238.33,47.47
14:00,4232.43,1726.66,832.51,1369.61,223.23,40.07
16:00,3985.59,1631.55,760.59,1303.71,214.54,37.84
18:00,4235.38,1784.99,839.41,1333.03,196.23,42.07
20:00,4024.79,1747.59,765.77,1246.66,172.64,42.67
22:00,3578.17,1555.88,723.75,1073.7,153.26,37.26
00:00,2483.27,1034.52,502.01,774.69,125.09,26.18
02:00,1870.45,765.15,349.4,612.12,102.64,23.06
04:00,1763.93,737.44,309.63,573.92,101.84,23.11
06:00,2513.98,1086.99,477.7,778.37,115.38,33.08
08:00,4225.07,1818,836.28,1304.35,176.27,50.04
10:00,5074.53,2179.42,968.42,1602.56,224.05,51.73
12:00,5018.67,2073.61,983.94,1614.14,255.23,49.64
14:00,4513.7,1869.05,871.4,1446.89,234.48,48.19
16:00,4262.71,1745.01,816.25,1393.94,223.49,44.23
18:00,4441.19,1849.42,867.04,1433.96,202.72,45.9
20:00,4160.88,1828.9,786.92,1293.41,167.73,44.86
22:00,3705.72,1621.21,729.47,1133.04,143.36,38.97
00:00,2497.52,1047.69,491.6,790.09,121.9,26.92
02:00,1915.22,788.72,351.31,627.78,105.37,24.02
04:00,1814.89,754.38,322.02,595.18,102.58,23.19
06:00,2527.49,1099.46,457.73,797.35,115.36,33.68
08:00,4412.71,1910.84,865.56,1368.22,180.49,48.66
10:00,5392.63,2267.67,1045.6,1742.93,234.7,52.54
12:00,5415.45,2160.45,1094.01,1806.07,245.73,50.96
14:00,4588.12,1945.23,971.68,1358.2,234.8,47.66
16:00,4279.43,1732.38,835.33,1404.69,222.43,43.94
18:00,4467.14,1858.51,880.35,1429.1,201.49,45.25
20:00,4216.05,1837.05,815.01,1312.53,172.83,45.17
22:00,3624.7,1579.66,723.14,1098.19,149.02,38.43
00:00,2499.95,1083.96,511.46,731.72,121.1,27.56
02:00,1887.87,807.84,358.19,567.39,105.91,24.24
04:00,1747.78,765.16,315.31,524.4,101.96,23.98
06:00,2265.91,1005.67,428.02,675.42,110.24,29.71
08:00,3725.39,1575.64,755.42,1179.6,139.22,40.15
10:00,4928.27,2041.87,1008.7,1622.74,161.94,46.57
12:00,4927.41,2010.2,1040.12,1622.95,161.43,39.53
14:00,4102.61,1697.92,854.8,1326.83,151.22,31.85
16:00,3629.58,1474.42,751.47,1198.31,141.12,30.53
18:00,3966.9,1673.71,807.23,1236.46,171.6,40.51
20:00,3859.4,1680.53,747.98,1188.66,162.76,42.61
22:00,3422.99,1527.97,668.58,1008.49,147.68,37.58
00:00,2380.32,1013.34,471.52,728.6,117.53,26.5
02:00,1840.79,762.51,354.29,580.74,102.1,23.63
04:00,1731.38,736.16,313.07,540.01,102.15,23.71
06:00,2646.97,1193.97,483.48,792.47,115.11,36.89
08:00,4413.13,1940.11,873.33,1311.7,194.63,51.46
10:00,5133.84,2181.74,1004.05,1629.13,223.23,53.06
12:00,5069.13,2108.1,987.4,1626.57,246.74,50.99
14:00,4537.42,1885.11,898.56,1436.55,228.84,46.07
